,polyline,value
5,"[[58, 41.14891636363636, -8.624960999999997], [59, 41.14902927272727, -8.625122999999997], [60, 41.14914218181818, -8.625284999999996], [61, 41.14925509090909, -8.625446999999996], [62, 41.149368, -8.625608999999995], [63, 41.149368, -8.625609], [64, 41.14954864285715, -8.625632785714286], [65, 41.14972928571429, -8.625656571428571], [66, 41.14990992857144, -8.625680357142857], [67, 41.150090571428585, -8.625704142857142], [68, 41.15027121428573, -8.625727928571427], [69, 41.15045185714288, -8.625751714285713], [70, 41.15063250000002, -8.625775499999998], [71, 41.15081314285717, -8.625799285714283], [72, 41.15099378571431, -8.625823071428568], [73, 41.15117442857146, -8.625846857142854], [74, 41.15135507142861, -8.625870642857139], [75, 41.15153571428575, -8.625894428571424], [76, 41.151716357142895, -8.62591821428571], [77, 41.15189700000004, -8.625941999999995], [78, 41.151897000000005, -8.625942], [79, 41.15205, -8.625951], [80, 41.152236, -8.626032], [81, 41.152422, -8.626113], [82, 41.152608, -8.626194], [83, 41.152608, -8.626194000000002], [84, 41.15259736363637, -8.626387090909093], [85, 41.152586727272734, -8.626580181818184], [86, 41.1525760909091, -8.626773272727275], [87, 41.15256545454547, -8.626966363636367], [88, 41.15255481818184, -8.627159454545458], [89, 41.1525441818182, -8.62735254545455], [90, 41.15253354545457, -8.62754563636364], [91, 41.15252290909093, -8.627738727272732], [92, 41.1525122727273, -8.627931818181823], [93, 41.15250163636367, -8.628124909090914], [94, 41.15249100000003, -8.628318000000005], [95, 41.152491000000005, -8.628318], [96, 41.152501687500006, -8.6285041875], [97, 41.15251237500001, -8.628690375000001], [98, 41.15252306250001, -8.628876562500002], [99, 41.15253375000001, -8.629062750000003], [100, 41.15254443750001, -8.629248937500003], [101, 41.15255512500001, -8.629435125000004], [102, 41.152565812500015, -8.629621312500005], [103, 41.152576500000016, -8.629807500000005], [104, 41.15258718750002, -8.629993687500006], [105, 41.15259787500002, -8.630179875000007], [106, 41.15260856250002, -8.630366062500007], [107, 41.15261925000002, -8.630552250000008], [108, 41.15262993750002, -8.630738437500009], [109, 41.152640625000025, -8.63092462500001], [110, 41.152651312500026, -8.63111081250001], [111, 41.15266200000003, -8.63129700000001]]",63.0
2,"[[31, 41.147654, -8.620595999999999], [32, 41.147592, -8.620766999999999], [33, 41.14753, -8.620937999999999], [34, 41.147468, -8.621108999999999], [35, 41.147406, -8.621279999999999], [36, 41.147406, -8.62128], [37, 41.14745742857143, -8.62146192857143], [38, 41.14750885714286, -8.621643857142859], [39, 41.14756028571429, -8.621825785714288], [40, 41.14761171428572, -8.622007714285717], [41, 41.14766314285716, -8.622189642857146], [42, 41.14771457142859, -8.622371571428575], [43, 41.14776600000002, -8.622553500000004], [44, 41.14781742857145, -8.622735428571433], [45, 41.14786885714288, -8.622917357142862], [46, 41.14792028571432, -8.623099285714291], [47, 41.14797171428575, -8.62328121428572], [48, 41.14802314285718, -8.62346314285715], [49, 41.14807457142861, -8.623645071428578], [50, 41.14812600000004, -8.623827000000007], [51, 41.148126, -8.623827], [52, 41.14823890909091, -8.623989], [53, 41.148351818181816, -8.624151], [54, 41.14846472727272, -8.624312999999999], [55, 41.14857763636363, -8.624474999999999]]",36.0
1,"[[95, 41.152482, -8.628488999999995], [96, 41.152482, -8.628489], [97, 41.152488, -8.628676], [98, 41.152494, -8.628863], [99, 41.1525, -8.629050000000001], [100, 41.152506, -8.629237000000002], [101, 41.152512, -8.629424000000002], [102, 41.15251799999999, -8.629611000000002], [103, 41.15252399999999, -8.629798000000003], [104, 41.15252999999999, -8.629985000000003]]",19.0
4,"[[61, 41.14917899999998, -8.625190500000002], [62, 41.14933199999998, -8.625301200000003], [63, 41.14948499999998, -8.625411900000003], [64, 41.149637999999975, -8.625522600000004], [65, 41.14979099999997, -8.625633300000004], [66, 41.14994399999997, -8.625744000000005], [67, 41.149944, -8.625744000000001], [68, 41.15013136363636, -8.62576690909091], [69, 41.150318727272726, -8.625789818181818], [70, 41.15050609090909, -8.625812727272727], [71, 41.150693454545454, -8.625835636363636], [72, 41.15088081818182, -8.625858545454545], [73, 41.15106818181818, -8.625881454545453], [74, 41.15125554545455, -8.625904363636362], [75, 41.15144290909091, -8.625927272727271], [76, 41.15163027272728, -8.62595018181818], [77, 41.15181763636364, -8.625973090909088], [78, 41.152005, -8.625995999999997], [79, 41.152005, -8.625996], [80, 41.15216475, -8.626106250000001], [81, 41.1523245, -8.626216500000002], [82, 41.15248425, -8.626326750000002], [83, 41.152644, -8.626437000000003], [84, 41.152644, -8.626437000000001], [85, 41.15262927272728, -8.626623545454546], [86, 41.15261454545455, -8.62681009090909], [87, 41.15259981818182, -8.626996636363636], [88, 41.15258509090909, -8.62718318181818], [89, 41.152570363636364, -8.627369727272725], [90, 41.15255563636364, -8.62755627272727], [91, 41.15254090909091, -8.627742818181815]]",40.0
2,"[[28, 41.14763099999999, -8.620119000000003], [29, 41.147631, -8.620118999999999], [30, 41.1476274, -8.620300799999999], [31, 41.1476238, -8.620482599999999], [32, 41.1476202, -8.620664399999999], [33, 41.1476166, -8.620846199999999], [34, 41.147613, -8.621027999999999], [35, 41.1476094, -8.621209799999999], [36, 41.1476058, -8.621391599999999], [37, 41.1476022, -8.621573399999999], [38, 41.1475986, -8.621755199999999], [39, 41.147595, -8.621936999999999], [40, 41.147595, -8.621937], [41, 41.1476496, -8.622117000000001], [42, 41.14770419999999, -8.622297000000001], [43, 41.14775879999999, -8.622477000000002], [44, 41.14781339999999, -8.622657000000002], [45, 41.14786799999999, -8.622837000000002], [46, 41.14792259999999, -8.623017000000003], [47, 41.14797719999999, -8.623197000000003], [48, 41.148031799999984, -8.623377000000003], [49, 41.14808639999998, -8.623557000000003], [50, 41.14814099999998, -8.623737000000004], [51, 41.14819559999998, -8.623917000000004], [52, 41.14825019999998, -8.624097000000004], [53, 41.14830479999998, -8.624277000000005], [54, 41.148359399999975, -8.624457000000005], [55, 41.14841399999997, -8.624637000000005], [56, 41.148414, -8.624637], [57, 41.14856699999999, -8.6247477], [58, 41.14871999999999, -8.6248584]]",41.0
0,"[[105, 41.152509, -8.628489000000005], [106, 41.152509, -8.628489]]",16.0
4,"[[66, 41.14851, -8.624666999999999], [67, 41.148642, -8.624795999999998], [68, 41.148774, -8.624924999999998], [69, 41.148906, -8.625053999999997], [70, 41.149038, -8.625182999999996], [71, 41.149170000000005, -8.625311999999996], [72, 41.149302000000006, -8.625440999999995], [73, 41.14943400000001, -8.625569999999994], [74, 41.14956600000001, -8.625698999999994], [75, 41.149566, -8.625699], [76, 41.14976, -8.625718999999998], [77, 41.149954, -8.625738999999998], [78, 41.150148, -8.625758999999997], [79, 41.150342, -8.625778999999996], [80, 41.150536, -8.625798999999995], [81, 41.15073, -8.625818999999995], [82, 41.150924, -8.625838999999994], [83, 41.151118, -8.625858999999993], [84, 41.151312, -8.625878999999992], [85, 41.151312, -8.625879], [86, 41.151549, -8.625906], [87, 41.151786, -8.625933000000002], [88, 41.152023, -8.625960000000003], [89, 41.152023, -8.625960000000001], [90, 41.15223, -8.626050000000001], [91, 41.152353, -8.626197000000001], [92, 41.152476, -8.626344000000001], [93, 41.152599, -8.626491000000001], [94, 41.152599, -8.626491], [95, 41.15259081818181, -8.626672636363637], [96, 41.15258263636363, -8.626854272727273], [97, 41.15257445454545, -8.62703590909091], [98, 41.15256627272727, -8.627217545454547]]",42.0
0,"[[38, 41.14753200000002, -8.620281000000004], [39, 41.147532000000005, -8.620281], [40, 41.1475428, -8.6204628], [41, 41.1475536, -8.6206446], [42, 41.1475644, -8.6208264], [43, 41.1475752, -8.6210082], [44, 41.147586, -8.62119], [45, 41.1475968, -8.6213718], [46, 41.14760759999999, -8.6215536], [47, 41.14761839999999, -8.6217354], [48, 41.14762919999999, -8.6219172], [49, 41.14763999999999, -8.622099], [50, 41.14764, -8.622098999999999], [51, 41.14769271428572, -8.622273214285713], [52, 41.14774542857143, -8.622447428571427], [53, 41.14779814285715, -8.62262164285714], [54, 41.14785085714286, -8.622795857142854], [55, 41.14790357142858, -8.622970071428568], [56, 41.14795628571429, -8.623144285714282], [57, 41.14800900000001, -8.623318499999996], [58, 41.14806171428573, -8.62349271428571], [59, 41.14811442857144, -8.623666928571424], [60, 41.148167142857154, -8.623841142857138], [61, 41.14821985714287, -8.624015357142852], [62, 41.148272571428585, -8.624189571428566], [63, 41.1483252857143, -8.62436378571428], [64, 41.148378000000015, -8.624537999999994]]",37.0
0,"[[622, 41.167242, -8.587413900000001]]",10.0
0,"[[490, 41.167242, -8.606430000000003], [491, 41.167242, -8.60643]]",11.0
0,"[[409, 41.153823, -8.609885999999996], [410, 41.153823, -8.609886]]",14.0
0,"[[51, 41.145939, -8.612397000000001], [52, 41.145939, -8.612397]]",27.0
0,"[[44, 41.145939, -8.613612]]",26.0
0,"[[111, 41.145435000000006, -8.607573], [112, 41.145435000000006, -8.607555], [113, 41.145435000000006, -8.607546]]",13.0
0,"[[109, 41.145435000000006, -8.607564000000002]]",11.0
0,"[[34, 41.149233, -8.610678000000004], [35, 41.149233, -8.610678], [36, 41.149233, -8.610669000000001]]",16.0
1,"[[159, 41.14889742857142, -8.625209142857145], [160, 41.149067142857135, -8.625292714285717], [161, 41.149236857142846, -8.625376285714289], [162, 41.14940657142856, -8.625459857142861], [163, 41.14957628571427, -8.625543428571433], [164, 41.14974599999998, -8.625627000000005], [165, 41.149746, -8.625627000000001], [166, 41.1499269, -8.625653100000001], [167, 41.15010780000001, -8.6256792], [168, 41.15028870000001, -8.6257053], [169, 41.150469600000015, -8.6257314], [170, 41.15065050000002, -8.625757499999999], [171, 41.15083140000002, -8.625783599999998], [172, 41.151012300000026, -8.625809699999998], [173, 41.15119320000003, -8.625835799999997], [174, 41.151374100000034, -8.625861899999997], [175, 41.15155500000004, -8.625887999999996], [176, 41.15155500000001, -8.625888000000002], [177, 41.15175120000001, -8.625936600000001], [178, 41.151947400000005, -8.6259852], [179, 41.1521436, -8.6260338], [180, 41.1523398, -8.6260824], [181, 41.152536, -8.626130999999999], [182, 41.152536, -8.626131], [183, 41.1525195, -8.626333500000001]]",34.0
1,"[[126, 41.14757099999997, -8.619952500000002], [127, 41.14756566666664, -8.620134000000002], [128, 41.1475603333333, -8.620315500000002], [129, 41.14755499999997, -8.620497000000002], [130, 41.14754966666664, -8.620678500000002], [131, 41.1475443333333, -8.620860000000002], [132, 41.147538999999966, -8.621041500000002], [133, 41.14753366666663, -8.621223000000002], [134, 41.1475283333333, -8.621404500000002], [135, 41.14752299999997, -8.621586000000002], [136, 41.14752300000001, -8.621586], [137, 41.147571600000006, -8.621776800000001], [138, 41.147620200000006, -8.621967600000001], [139, 41.147668800000005, -8.622158400000002], [140, 41.147717400000005, -8.622349200000002], [141, 41.147766, -8.622540000000003], [142, 41.1478146, -8.622730800000003], [143, 41.1478632, -8.622921600000003], [144, 41.1479118, -8.623112400000004], [145, 41.1479604, -8.623303200000004], [146, 41.148009, -8.623494000000004], [147, 41.148009, -8.623494], [148, 41.14807, -8.623666], [149, 41.14813100000001, -8.623838], [150, 41.14819200000001, -8.624009999999998], [151, 41.14825300000001, -8.624181999999998], [152, 41.14831400000001, -8.624353999999997], [153, 41.148375000000016, -8.624525999999996], [154, 41.14843600000002, -8.624697999999995], [155, 41.14849700000002, -8.624869999999994], [156, 41.14855800000002, -8.625041999999993]]",40.0
0,"[[29, 41.148909, -8.610710624999998], [30, 41.149080000000005, -8.610639749999997], [31, 41.14925100000001, -8.610568874999997], [32, 41.14942200000001, -8.610497999999996], [33, 41.149422, -8.610498000000002], [34, 41.149603125, -8.610427125000001], [35, 41.14978425, -8.61035625], [36, 41.149965375, -8.610285375], [37, 41.15014649999999, -8.6102145], [38, 41.15032762499999, -8.610143625]]",19.0
0,"[[25, 41.148225, -8.610994125], [26, 41.148396, -8.610923249999999], [27, 41.148567, -8.610852374999999]]",12.0
1,"[[0, 41.145957, -8.61282], [1, 41.145948, -8.612748], [2, 41.145948, -8.612739000000001], [3, 41.145957, -8.612523000000001], [6, 41.145993, -8.612406000000002], [7, 41.145993, -8.612199]]",20.0
0,"[[11, 41.14608299999999, -8.61180525], [12, 41.14610999999999, -8.611604999999999]]",11.0
0,"[[80, 41.157585000000005, -8.609058000000001], [81, 41.157585000000005, -8.609058]]",12.0
0,"[[50, 41.152329, -8.609985000000002], [51, 41.152329, -8.609985]]",14.0
0,"[[38, 41.150727, -8.610092999999999], [39, 41.150727, -8.610093], [40, 41.150727, -8.610084]]",21.0
0,"[[25, 41.148729, -8.610803999999996], [26, 41.148729, -8.610804]]",18.0
0,"[[16, 41.147505, -8.61102], [17, 41.147505, -8.611020000000002]]",12.0
0,"[[0, 41.145975, -8.612712], [1, 41.145975, -8.612703]]",16.0
0,"[[4, 41.14746900000001, -8.608499999999998], [5, 41.14746900000001, -8.6085]]",13.0
0,"[[98, 41.152563, -8.626167000000002], [99, 41.152563, -8.626167]]",17.0
0,"[[71, 41.148513, -8.624907000000002], [72, 41.148513, -8.624907]]",18.0
0,"[[1, 41.148018, -8.612397], [2, 41.148009865384616, -8.61258098076923], [3, 41.14800173076923, -8.612764961538462]]",12.0
0,"[[100, 41.152545, -8.629271999999998], [101, 41.152545, -8.629272]]",14.0
0,"[[79, 41.151915, -8.625888000000007], [80, 41.151915, -8.625888000000002]]",16.0
0,"[[47, 41.15229299999999, -8.609930999999996], [48, 41.15229299999999, -8.609931]]",12.0
0,"[[36, 41.150772, -8.610111], [37, 41.150772, -8.610074999999998], [38, 41.150772, -8.610002999999999]]",19.0
0,"[[72, 41.148603, -8.625068999999998], [73, 41.148603, -8.625069]]",13.0
0,"[[24, 41.147865, -8.610642], [25, 41.147865, -8.610642000000002]]",12.0
0,"[[38, 41.145948, -8.612397]]",11.0
0,"[[36, 41.145948, -8.61246]]",11.0
0,"[[26, 41.14908, -8.610588000000003], [27, 41.14908, -8.610588]]",14.0
0,"[[767, 41.171373, -8.596791], [768, 41.171373, -8.596603285714286], [769, 41.171373, -8.596415571428572], [770, 41.171373, -8.596227857142859], [771, 41.171373, -8.596040142857145], [772, 41.171373, -8.595852428571432], [773, 41.171373, -8.595664714285718], [774, 41.171373, -8.595477000000004], [775, 41.171373, -8.59528928571429], [776, 41.171373, -8.595101571428577], [777, 41.171373, -8.594913857142863], [778, 41.171373, -8.59472614285715], [779, 41.171373, -8.594538428571436], [780, 41.171373, -8.594350714285723], [781, 41.171373, -8.594163000000009], [782, 41.171373, -8.594163]]",25.0
